,,bac,csi,f05,f1s,f2s,fnr,fom,fpr,inf,mcc,mk,npv,ppv,tnr,tpr,thr
AIUPred,DP04046,0.497,0.0,0.0,0.0,0.0,1.0,0.094,0.006,-0.006,-0.024,-0.094,0.906,0.0,0.994,0.0,0.5
AIUPred,DP04051,0.935,0.294,0.342,0.454,0.676,0.0,0.0,0.13,0.87,0.506,0.294,1.0,0.294,0.87,1.0,0.5
AIUPred,DP04052,0.396,0.0,0.0,0.0,0.0,1.0,0.013,0.208,-0.208,-0.052,-0.013,0.987,0.0,0.792,0.0,0.5
AIUPred,DP04055,0.903,0.214,0.259,0.354,0.556,0.1,0.003,0.093,0.807,0.418,0.217,0.997,0.22,0.907,0.9,0.5
AIUPred,DP04056,0.617,0.245,0.549,0.394,0.307,0.732,0.218,0.034,0.234,0.35,0.525,0.782,0.743,0.966,0.268,0.5
AIUPred,DP04057,0.861,0.369,0.422,0.539,0.745,0.0,0.0,0.279,0.721,0.516,0.369,1.0,0.369,0.721,1.0,0.5
AIUPred,DP04058,0.908,0.407,0.462,0.579,0.774,0.0,0.0,0.184,0.816,0.577,0.407,1.0,0.407,0.816,1.0,0.5
AIUPred,DP04059,0.454,0.0,0.0,0.0,0.0,1.0,0.057,0.091,-0.091,-0.072,-0.057,0.943,0.0,0.909,0.0,0.5
AIUPred,DP04060,0.435,0.0,0.0,0.0,0.0,1.0,0.07,0.131,-0.131,-0.096,-0.07,0.93,0.0,0.869,0.0,0.5
AIUPred,DP04062,0.93,0.08,0.098,0.148,0.303,0.0,0.0,0.14,0.86,0.263,0.08,1.0,0.08,0.86,1.0,0.5
AIUPred,DP04063,0.819,0.447,0.567,0.618,0.68,0.271,0.042,0.091,0.638,0.562,0.495,0.958,0.537,0.909,0.729,0.5
AIUPred,DP04064,0.2,0.2,0.556,0.333,0.238,0.8,1.0,,,0.0,0.0,0.0,1.0,,0.2,0.5
AIUPred,DP04065,0.935,0.764,0.842,0.867,0.892,0.09,0.019,0.039,0.871,0.839,0.808,0.981,0.827,0.961,0.91,0.5
AIUPred,DP04066,0.956,0.294,0.342,0.454,0.676,0.0,0.0,0.089,0.911,0.518,0.294,1.0,0.294,0.911,1.0,0.5
AIUPred,DP04068,0.844,0.504,0.56,0.67,0.836,0.0,0.0,0.312,0.688,0.589,0.504,1.0,0.504,0.688,1.0,0.5
AIUPred,DP04072,0.9,0.9,0.978,0.947,0.918,0.1,1.0,,,0.0,0.0,0.0,1.0,,0.9,0.5
AIUPred,DP04084,0.574,0.095,0.146,0.173,0.212,0.75,0.049,0.102,0.148,0.111,0.083,0.951,0.132,0.898,0.25,0.5
AIUPred,DP04087,0.806,0.06,0.075,0.114,0.236,0.167,0.004,0.221,0.612,0.187,0.057,0.996,0.061,0.779,0.833,0.5
AIUPred,DP04089,0.79,0.216,0.27,0.356,0.519,0.25,0.02,0.169,0.581,0.352,0.213,0.98,0.233,0.831,0.75,0.5
AIUPred,DP04090,0.437,0.0,0.0,0.0,0.0,1.0,0.117,0.126,-0.126,-0.121,-0.117,0.883,0.0,0.874,0.0,0.5
AIUPred,DP04091,0.417,0.0,0.0,0.0,0.0,1.0,0.081,0.166,-0.166,-0.116,-0.081,0.919,0.0,0.834,0.0,0.5
AIUPred,DP04092,0.527,0.054,0.222,0.102,0.067,0.946,0.123,0.0,0.054,0.217,0.877,0.877,1.0,1.0,0.054,0.5
AIUPred,DP04096,0.707,0.103,0.126,0.187,0.365,0.0,0.0,0.586,0.414,0.207,0.103,1.0,0.103,0.414,1.0,0.5
AIUPred,DP04097,0.985,0.971,0.994,0.985,0.977,0.029,0.053,0.0,0.971,0.959,0.947,0.947,1.0,1.0,0.971,0.5
AIUPred,DP04102,0.945,0.385,0.439,0.556,0.758,0.0,0.0,0.11,0.89,0.585,0.385,1.0,0.385,0.89,1.0,0.5
AIUPred,DP04103,0.934,0.581,0.647,0.735,0.849,0.053,0.007,0.079,0.868,0.717,0.593,0.993,0.6,0.921,0.947,0.5
AIUPred,DP04110,0.869,0.447,0.503,0.618,0.802,0.0,0.0,0.263,0.737,0.574,0.447,1.0,0.447,0.737,1.0,0.5
AIUPred,DP04118,0.651,0.35,0.477,0.519,0.569,0.391,0.189,0.306,0.303,0.282,0.263,0.811,0.452,0.694,0.609,0.5
AIUPred,DP04122,0.885,0.267,0.313,0.421,0.646,0.0,0.0,0.229,0.771,0.453,0.267,1.0,0.267,0.771,1.0,0.5
AIUPred,DP04125,0.918,0.692,0.75,0.818,0.9,0.036,0.013,0.128,0.836,0.764,0.698,0.987,0.711,0.872,0.964,0.5
AIUPred,DP04126,0.465,0.0,0.0,0.0,0.0,1.0,0.018,0.069,-0.069,-0.036,-0.018,0.982,0.0,0.931,0.0,0.5
AIUPred,DP04127,0.56,0.152,0.413,0.263,0.193,0.836,0.319,0.044,0.12,0.204,0.348,0.681,0.667,0.956,0.164,0.5
AIUPred,DP04128,0.023,0.023,0.105,0.045,0.029,0.977,1.0,,,0.0,0.0,0.0,1.0,,0.023,0.5
AIUPred,DP04130,0.898,0.595,0.647,0.746,0.88,0.0,0.0,0.205,0.795,0.688,0.595,1.0,0.595,0.795,1.0,0.5
AIUPred,DP04131,0.79,0.285,0.34,0.443,0.636,0.103,0.022,0.318,0.579,0.397,0.272,0.978,0.294,0.682,0.897,0.5
AIUPred,DP04132,0.508,0.016,0.075,0.031,0.02,0.984,0.323,0.0,0.016,0.105,0.677,0.677,1.0,1.0,0.016,0.5
AIUPred,DP04133,0.671,0.393,0.496,0.564,0.654,0.269,0.166,0.388,0.343,0.317,0.293,0.834,0.459,0.612,0.731,0.5
AIUPred,DP04134,0.77,0.77,0.944,0.87,0.807,0.23,1.0,,,0.0,0.0,0.0,1.0,,0.77,0.5
AIUPred,DP04139,0.904,0.932,0.945,0.965,0.986,0.0,0.0,0.192,0.808,0.868,0.932,1.0,0.932,0.808,1.0,0.5
AIUPred,DP04140,0.897,0.348,0.4,0.516,0.727,0.0,0.0,0.206,0.794,0.525,0.348,1.0,0.348,0.794,1.0,0.5
AIUPred,DP04141,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04142,0.964,0.685,0.731,0.813,0.916,0.0,0.0,0.072,0.928,0.797,0.685,1.0,0.685,0.928,1.0,0.5
AIUPred,DP04144,0.665,0.295,0.462,0.455,0.448,0.556,0.124,0.115,0.329,0.336,0.343,0.876,0.467,0.885,0.444,0.5
AIUPred,DP04145,0.655,0.274,0.436,0.43,0.423,0.581,0.119,0.11,0.309,0.316,0.322,0.881,0.441,0.89,0.419,0.5
AIUPred,DP04148,0.852,0.852,0.966,0.92,0.878,0.148,1.0,,,0.0,0.0,0.0,1.0,,0.852,0.5
AIUPred,DP04149,0.864,0.702,0.861,0.825,0.792,0.228,0.095,0.044,0.728,0.759,0.791,0.905,0.886,0.956,0.772,0.5
AIUPred,DP04151,0.701,0.701,0.921,0.824,0.746,0.299,1.0,,,0.0,0.0,0.0,1.0,,0.701,0.5
AIUPred,DP04152,0.933,0.883,0.917,0.938,0.959,0.026,0.03,0.109,0.865,0.87,0.874,0.97,0.904,0.891,0.974,0.5
AIUPred,DP04153,0.904,0.904,0.979,0.95,0.922,0.096,1.0,,,0.0,0.0,0.0,1.0,,0.904,0.5
AIUPred,DP04154,0.617,0.617,0.89,0.763,0.668,0.383,1.0,,,0.0,0.0,0.0,1.0,,0.617,0.5
AIUPred,DP04155,0.931,0.589,0.642,0.741,0.878,0.0,0.0,0.139,0.861,0.712,0.589,1.0,0.589,0.861,1.0,0.5
AIUPred,DP04156,0.643,0.344,0.396,0.512,0.724,0.0,0.0,0.715,0.285,0.313,0.344,1.0,0.344,0.285,1.0,0.5
AIUPred,DP04157,0.354,0.0,0.0,0.0,0.0,1.0,0.096,0.292,-0.292,-0.167,-0.096,0.904,0.0,0.708,0.0,0.5
AIUPred,DP04158,0.298,0.0,0.0,0.0,0.0,1.0,0.132,0.404,-0.404,-0.231,-0.132,0.868,0.0,0.596,0.0,0.5
AIUPred,DP04159,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04160,0.988,0.909,0.926,0.952,0.98,0.0,0.0,0.025,0.975,0.942,0.909,1.0,0.909,0.975,1.0,0.5
AIUPred,DP04161,0.993,0.993,0.999,0.996,0.994,0.007,1.0,,,0.0,0.0,0.0,1.0,,0.993,0.5
AIUPred,DP04163,0.956,0.956,0.991,0.978,0.964,0.044,1.0,,,0.0,0.0,0.0,1.0,,0.956,0.5
AIUPred,DP04164,0.85,0.918,0.933,0.957,0.982,0.0,0.0,0.3,0.7,0.802,0.918,1.0,0.918,0.7,1.0,0.5
AIUPred,DP04165,0.2,0.2,0.556,0.333,0.238,0.8,1.0,,,0.0,0.0,0.0,1.0,,0.2,0.5
AIUPred,DP04166,0.414,0.0,0.0,0.0,0.0,1.0,0.045,0.172,-0.172,-0.088,-0.045,0.955,0.0,0.828,0.0,0.5
AIUPred,DP04167,0.949,0.886,0.948,0.939,0.931,0.075,0.044,0.027,0.898,0.904,0.91,0.956,0.954,0.973,0.925,0.5
AIUPred,DP04169,0.664,0.129,0.156,0.229,0.425,0.0,0.0,0.672,0.328,0.206,0.129,1.0,0.129,0.328,1.0,0.5
AIUPred,DP04170,0.536,0.071,0.276,0.133,0.087,0.929,0.092,0.0,0.071,0.255,0.908,0.908,1.0,1.0,0.071,0.5
AIUPred,DP04171,0.978,0.978,0.996,0.989,0.982,0.022,1.0,,,0.0,0.0,0.0,1.0,,0.978,0.5
AIUPred,DP04172,0.664,0.445,0.69,0.616,0.556,0.478,0.397,0.194,0.328,0.341,0.353,0.603,0.75,0.806,0.522,0.5
AIUPred,DP04173,0.872,0.739,0.814,0.85,0.889,0.083,0.067,0.172,0.745,0.735,0.725,0.933,0.792,0.828,0.917,0.5
AIUPred,DP04174,0.901,0.73,0.818,0.844,0.871,0.11,0.046,0.089,0.801,0.779,0.756,0.954,0.802,0.911,0.89,0.5
AIUPred,DP04175,0.838,0.598,0.706,0.748,0.795,0.17,0.074,0.154,0.676,0.64,0.607,0.926,0.681,0.846,0.83,0.5
AIUPred,DP04176,0.459,0.0,0.0,0.0,0.0,1.0,0.103,0.083,-0.083,-0.092,-0.103,0.897,0.0,0.917,0.0,0.5
AIUPred,DP04177,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04178,0.893,0.622,0.724,0.767,0.815,0.149,0.027,0.064,0.787,0.726,0.671,0.973,0.698,0.936,0.851,0.5
AIUPred,DP04179,0.88,0.526,0.601,0.689,0.807,0.089,0.021,0.151,0.76,0.637,0.533,0.979,0.554,0.849,0.911,0.5
AIUPred,DP04180,0.843,0.692,0.745,0.818,0.907,0.022,0.021,0.292,0.686,0.684,0.682,0.979,0.703,0.708,0.978,0.5
AIUPred,DP04182,0.744,0.593,0.646,0.745,0.879,0.0,0.0,0.511,0.489,0.538,0.593,1.0,0.593,0.489,1.0,0.5
AIUPred,DP04183,0.913,0.618,0.669,0.764,0.89,0.0,0.0,0.173,0.827,0.715,0.618,1.0,0.618,0.827,1.0,0.5
AIUPred,DP04184,0.487,0.0,0.0,0.0,0.0,1.0,0.28,0.025,-0.025,-0.084,-0.28,0.72,0.0,0.975,0.0,0.5
AIUPred,DP04185,0.315,0.151,0.229,0.261,0.304,0.659,0.562,0.712,-0.371,-0.36,-0.351,0.438,0.212,0.288,0.341,0.5
AIUPred,DP04186,0.4,0.0,0.0,0.0,0.0,1.0,0.63,0.2,-0.2,-0.355,-0.63,0.37,0.0,0.8,0.0,0.5
AIUPred,DP04187,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04188,0.432,0.0,0.0,0.0,0.0,1.0,0.064,0.135,-0.135,-0.093,-0.064,0.936,0.0,0.865,0.0,0.5
AIUPred,DP04189,0.368,0.0,0.0,0.0,0.0,1.0,0.134,0.264,-0.264,-0.188,-0.134,0.866,0.0,0.736,0.0,0.5
AIUPred,DP04190,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04191,0.015,0.015,0.071,0.03,0.019,0.985,1.0,,,0.0,0.0,0.0,1.0,,0.015,0.5
AIUPred,DP04192,0.188,0.188,0.537,0.316,0.224,0.812,1.0,,,0.0,0.0,0.0,1.0,,0.188,0.5
AIUPred,DP04193,0.514,0.514,0.841,0.679,0.569,0.486,1.0,,,0.0,0.0,0.0,1.0,,0.514,0.5
AIUPred,DP04195,0.033,0.0,0.0,0.0,0.0,1.0,0.903,0.933,-0.933,-0.918,-0.903,0.097,0.0,0.067,0.0,0.5
AIUPred,DP04196,0.7,0.203,0.241,0.337,0.56,0.0,0.0,0.6,0.4,0.285,0.203,1.0,0.203,0.4,1.0,0.5
AIUPred,DP04197,0.93,0.975,0.982,0.987,0.992,0.004,0.028,0.136,0.86,0.904,0.95,0.972,0.978,0.864,0.996,0.5
AIUPred,DP04198,0.442,0.0,0.0,0.0,0.0,1.0,0.036,0.117,-0.117,-0.065,-0.036,0.964,0.0,0.883,0.0,0.5
AIUPred,DP04199,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04200,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04201,0.726,0.46,0.796,0.631,0.522,0.532,0.343,0.016,0.452,0.53,0.623,0.657,0.966,0.984,0.468,0.5
AIUPred,DP04202,0.5,0.152,0.183,0.264,0.473,0.0,1.0,1.0,0.0,0.0,-0.848,0.0,0.152,0.0,1.0,0.5
AIUPred,DP04203,0.582,0.123,0.149,0.219,0.412,0.0,0.0,0.835,0.165,0.143,0.123,1.0,0.123,0.165,1.0,0.5
AIUPred,DP04208,0.628,0.233,0.275,0.378,0.603,0.0,0.0,0.744,0.256,0.244,0.233,1.0,0.233,0.256,1.0,0.5
AIUPred,DP04210,0.859,0.199,0.237,0.332,0.554,0.0,0.0,0.282,0.718,0.378,0.199,1.0,0.199,0.718,1.0,0.5
AIUPred,DP04211,0.689,0.441,0.558,0.613,0.68,0.266,0.181,0.355,0.379,0.361,0.345,0.819,0.526,0.645,0.734,0.5
AIUPred,DP04214,0.482,0.0,0.0,0.0,0.0,1.0,0.257,0.036,-0.036,-0.096,-0.257,0.743,0.0,0.964,0.0,0.5
AIUPred,DP04215,0.74,0.48,0.822,0.649,0.536,0.52,0.132,0.0,0.48,0.645,0.868,0.868,1.0,1.0,0.48,0.5
AIUPred,DP04216,0.625,0.388,0.599,0.559,0.525,0.496,0.36,0.254,0.25,0.259,0.268,0.64,0.628,0.746,0.504,0.5
AIUPred,DP04217,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04218,0.597,0.402,0.718,0.573,0.477,0.571,0.723,0.235,0.194,0.165,0.141,0.277,0.864,0.765,0.429,0.5
AIUPred,DP04219,0.897,0.593,0.657,0.744,0.859,0.043,0.013,0.162,0.795,0.688,0.596,0.987,0.609,0.838,0.957,0.5
AIUPred,DP04220,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04221,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04225,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04226,0.8,0.6,0.882,0.75,0.652,0.4,0.043,0.0,0.6,0.758,0.957,0.957,1.0,1.0,0.6,0.5
AIUPred,DP04227,0.761,0.466,0.623,0.636,0.649,0.341,0.116,0.137,0.522,0.51,0.498,0.884,0.614,0.863,0.659,0.5
AIUPred,DP04228,0.496,0.0,0.0,0.0,0.0,1.0,0.141,0.009,-0.009,-0.035,-0.141,0.859,0.0,0.991,0.0,0.5
AIUPred,DP04229,0.702,0.295,0.384,0.457,0.563,0.333,0.086,0.262,0.405,0.325,0.261,0.914,0.347,0.738,0.667,0.5
AIUPred,DP04230,0.493,0.0,0.0,0.0,0.0,1.0,0.22,0.014,-0.014,-0.055,-0.22,0.78,0.0,0.986,0.0,0.5
AIUPred,DP04231,0.432,0.0,0.0,0.0,0.0,1.0,0.174,0.136,-0.136,-0.154,-0.174,0.826,0.0,0.864,0.0,0.5
AIUPred,DP04232,0.5,0.517,0.572,0.682,0.843,0.0,1.0,1.0,0.0,0.0,-0.483,0.0,0.517,0.0,1.0,0.5
AIUPred,DP04233,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
AIUPred,DP04234,0.94,0.75,0.789,0.857,0.938,0.0,0.0,0.119,0.881,0.813,0.75,1.0,0.75,0.881,1.0,0.5
AIUPred,DP04235,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04236,0.419,0.0,0.0,0.0,0.0,1.0,0.059,0.162,-0.162,-0.098,-0.059,0.941,0.0,0.838,0.0,0.5
AIUPred,DP04237,0.278,0.0,0.0,0.0,0.0,1.0,0.314,0.444,-0.444,-0.373,-0.314,0.686,0.0,0.556,0.0,0.5
AIUPred,DP04239,0.412,0.0,0.0,0.0,0.0,1.0,0.11,0.176,-0.176,-0.139,-0.11,0.89,0.0,0.824,0.0,0.5
AIUPred,DP04240,0.977,0.977,0.995,0.988,0.982,0.023,1.0,,,0.0,0.0,0.0,1.0,,0.977,0.5
AIUPred,DP04241,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04242,0.77,0.611,0.663,0.759,0.887,0.0,0.0,0.459,0.541,0.575,0.611,1.0,0.611,0.541,1.0,0.5
AIUPred,DP04243,0.45,0.45,0.804,0.621,0.506,0.55,1.0,,,0.0,0.0,0.0,1.0,,0.45,0.5
AIUPred,DP04244,0.688,0.688,0.917,0.815,0.734,0.312,1.0,,,0.0,0.0,0.0,1.0,,0.688,0.5
AIUPred,DP04246,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04247,0.886,0.545,0.6,0.706,0.857,0.0,0.0,0.227,0.773,0.649,0.545,1.0,0.545,0.773,1.0,0.5
AIUPred,DP04248,0.927,0.586,0.639,0.739,0.876,0.0,0.0,0.146,0.854,0.707,0.586,1.0,0.586,0.854,1.0,0.5
AIUPred,DP04249,0.494,0.158,0.303,0.273,0.249,0.765,0.342,0.248,-0.013,-0.014,-0.015,0.658,0.327,0.752,0.235,0.5
AIUPred,DP04250,0.801,0.17,0.204,0.291,0.506,0.0,0.0,0.397,0.603,0.32,0.17,1.0,0.17,0.603,1.0,0.5
AIUPred,DP04251,0.932,0.68,0.726,0.81,0.914,0.0,0.0,0.135,0.865,0.767,0.68,1.0,0.68,0.865,1.0,0.5
AIUPred,DP04252,0.885,0.423,0.478,0.595,0.786,0.0,0.0,0.229,0.771,0.571,0.423,1.0,0.423,0.771,1.0,0.5
AIUPred,DP04253,0.907,0.87,0.893,0.93,0.971,0.0,0.0,0.186,0.814,0.842,0.87,1.0,0.87,0.814,1.0,0.5
AIUPred,DP04255,0.839,0.515,0.57,0.68,0.842,0.0,0.0,0.322,0.678,0.591,0.515,1.0,0.515,0.678,1.0,0.5
AIUPred,DP04256,0.422,0.194,0.237,0.325,0.515,0.156,1.0,1.0,-0.156,-0.353,-0.799,0.0,0.201,0.0,0.844,0.5
AIUPred,DP04257,0.585,0.261,0.342,0.414,0.524,0.364,0.181,0.466,0.17,0.147,0.126,0.819,0.307,0.534,0.636,0.5
AIUPred,DP04258,0.763,0.599,0.708,0.749,0.796,0.17,0.162,0.304,0.526,0.523,0.521,0.838,0.683,0.696,0.83,0.5
AIUPred,DP04259,0.974,0.855,0.881,0.922,0.967,0.0,0.0,0.053,0.947,0.9,0.855,1.0,0.855,0.947,1.0,0.5
AIUPred,DP04260,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04261,0.443,0.226,0.397,0.368,0.344,0.671,0.538,0.443,-0.114,-0.117,-0.12,0.462,0.418,0.557,0.329,0.5
AIUPred,DP04262,0.521,0.151,0.182,0.262,0.471,0.0,0.0,0.957,0.043,0.08,0.151,1.0,0.151,0.043,1.0,0.5
AIUPred,DP04263,0.409,0.68,0.804,0.809,0.815,0.182,1.0,1.0,-0.182,-0.19,-0.199,0.0,0.801,0.0,0.818,0.5
AIUPred,DP04264,0.665,0.665,0.908,0.799,0.713,0.335,1.0,,,0.0,0.0,0.0,1.0,,0.665,0.5
AIUPred,DP04267,0.776,0.373,0.426,0.543,0.748,0.0,0.0,0.448,0.552,0.454,0.373,1.0,0.373,0.552,1.0,0.5
AIUPred,DP04268,0.851,0.729,0.903,0.843,0.79,0.242,0.261,0.056,0.702,0.696,0.688,0.739,0.949,0.944,0.758,0.5
AIUPred,DP04270,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04271,0.543,0.543,0.856,0.704,0.598,0.457,1.0,,,0.0,0.0,0.0,1.0,,0.543,0.5
AIUPred,DP04273,0.994,0.994,0.999,0.997,0.995,0.006,1.0,,,0.0,0.0,0.0,1.0,,0.994,0.5
AIUPred,DP04274,0.584,0.262,0.429,0.415,0.403,0.605,0.261,0.228,0.167,0.172,0.177,0.739,0.438,0.772,0.395,0.5
AIUPred,DP04275,0.78,0.138,0.167,0.243,0.445,0.0,0.0,0.439,0.561,0.278,0.138,1.0,0.138,0.561,1.0,0.5
AIUPred,DP04276,0.882,0.619,0.73,0.765,0.803,0.17,0.034,0.066,0.764,0.718,0.675,0.966,0.709,0.934,0.83,0.5
AIUPred,DP04277,0.908,0.372,0.425,0.542,0.748,0.0,0.0,0.184,0.816,0.551,0.372,1.0,0.372,0.816,1.0,0.5
AIUPred,DP04278,0.682,0.635,0.685,0.777,0.897,0.0,0.0,0.635,0.365,0.481,0.635,1.0,0.635,0.365,1.0,0.5
AIUPred,DP04279,0.802,0.802,0.953,0.89,0.835,0.198,1.0,,,0.0,0.0,0.0,1.0,,0.802,0.5
AIUPred,DP04280,0.896,0.896,0.977,0.945,0.915,0.104,1.0,,,0.0,0.0,0.0,1.0,,0.896,0.5
AIUPred,DP04281,0.893,0.644,0.693,0.783,0.9,0.0,0.0,0.214,0.786,0.711,0.644,1.0,0.644,0.786,1.0,0.5
AIUPred,DP04283,0.793,0.5,0.714,0.667,0.625,0.4,0.027,0.014,0.586,0.651,0.723,0.973,0.75,0.986,0.6,0.5
AIUPred,DP04284,0.758,0.388,0.549,0.559,0.569,0.424,0.052,0.059,0.517,0.503,0.491,0.948,0.543,0.941,0.576,0.5
AIUPred,DP04285,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04286,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04287,0.554,0.195,0.232,0.326,0.548,0.0,0.0,0.892,0.108,0.145,0.195,1.0,0.195,0.108,1.0,0.5
AIUPred,DP04288,0.92,0.28,0.327,0.438,0.66,0.0,0.0,0.159,0.841,0.486,0.28,1.0,0.28,0.841,1.0,0.5
AIUPred,DP04290,0.993,0.993,0.994,0.996,0.999,0.0,0.0,0.014,0.986,0.99,0.993,1.0,0.993,0.986,1.0,0.5
AIUPred,DP04294,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04295,0.88,0.757,0.809,0.862,0.923,0.032,0.029,0.209,0.759,0.753,0.748,0.971,0.777,0.791,0.968,0.5
AIUPred,DP04296,0.855,0.699,0.891,0.823,0.764,0.271,0.107,0.019,0.71,0.771,0.837,0.893,0.944,0.981,0.729,0.5
AIUPred,DP04297,0.5,0.835,0.863,0.91,0.962,0.0,1.0,1.0,0.0,0.0,-0.165,0.0,0.835,0.0,1.0,0.5
AIUPred,DP04298,0.922,0.833,0.887,0.908,0.931,0.053,0.043,0.104,0.843,0.837,0.83,0.957,0.873,0.896,0.947,0.5
AIUPred,DP04299,0.83,0.34,0.417,0.508,0.65,0.2,0.024,0.141,0.659,0.479,0.348,0.976,0.372,0.859,0.8,0.5
AIUPred,DP04300,0.923,0.842,0.925,0.914,0.904,0.103,0.077,0.05,0.847,0.851,0.855,0.923,0.932,0.95,0.897,0.5
AIUPred,DP04301,0.482,0.79,0.84,0.882,0.929,0.037,1.0,1.0,-0.037,-0.082,-0.186,0.0,0.814,0.0,0.963,0.5
AIUPred,DP04302,0.847,0.234,0.276,0.379,0.604,0.0,0.0,0.305,0.695,0.403,0.234,1.0,0.234,0.695,1.0,0.5
AIUPred,DP04306,0.937,0.839,0.926,0.912,0.899,0.11,0.029,0.016,0.874,0.89,0.907,0.971,0.936,0.984,0.89,0.5
AIUPred,DP04308,0.966,0.966,0.993,0.983,0.973,0.034,1.0,,,0.0,0.0,0.0,1.0,,0.966,0.5
AIUPred,DP04309,0.561,0.639,0.689,0.78,0.898,0.0,0.0,0.878,0.122,0.279,0.639,1.0,0.639,0.122,1.0,0.5
AIUPred,DP04324,0.959,0.959,0.992,0.979,0.967,0.041,1.0,,,0.0,0.0,0.0,1.0,,0.959,0.5
AIUPred,DP04328,0.746,0.582,0.806,0.736,0.676,0.358,0.378,0.15,0.492,0.488,0.483,0.622,0.861,0.85,0.642,0.5
AIUPred,DP04337,0.654,0.345,0.419,0.513,0.661,0.18,0.12,0.511,0.309,0.279,0.253,0.88,0.373,0.489,0.82,0.5
AIUPred,DP04340,0.823,0.84,0.88,0.913,0.948,0.027,0.077,0.326,0.647,0.712,0.783,0.923,0.86,0.674,0.973,0.5
AIUPred,DP04341,0.884,0.884,0.974,0.938,0.905,0.116,1.0,,,0.0,0.0,0.0,1.0,,0.884,0.5
AIUPred,DP04343,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04344,0.992,0.913,0.929,0.955,0.981,0.0,0.0,0.017,0.983,0.947,0.913,1.0,0.913,0.983,1.0,0.5
AIUPred,DP04347,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04348,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04349,0.757,0.757,0.94,0.862,0.796,0.243,1.0,,,0.0,0.0,0.0,1.0,,0.757,0.5
AIUPred,DP04352,0.809,0.618,0.89,0.764,0.669,0.382,0.316,0.0,0.618,0.65,0.684,0.684,1.0,1.0,0.618,0.5
AIUPred,DP04368,0.947,0.581,0.634,0.735,0.874,0.0,0.0,0.105,0.895,0.721,0.581,1.0,0.581,0.895,1.0,0.5
AIUPred,DP04369,0.489,0.0,0.0,0.0,0.0,1.0,0.02,0.021,-0.021,-0.021,-0.02,0.98,0.0,0.979,0.0,0.5
AIUPred,DP04370,0.474,0.0,0.0,0.0,0.0,1.0,0.169,0.051,-0.051,-0.093,-0.169,0.831,0.0,0.949,0.0,0.5
AIUPred,DP04371,0.879,0.429,0.5,0.6,0.75,0.1,0.015,0.141,0.759,0.575,0.435,0.985,0.45,0.859,0.9,0.5
