,,bac,csi,f05,f1s,f2s,fnr,fom,fpr,inf,mcc,mk,npv,ppv,tnr,tpr,thr
AIUPred,DP04046,0.497,0.0,0.0,0.0,0.0,1.0,0.094,0.006,-0.006,-0.024,-0.094,0.906,0.0,0.994,0.0,0.665
AIUPred,DP04051,0.498,0.0,0.0,0.0,0.0,1.0,0.052,0.004,-0.004,-0.014,-0.052,0.948,0.0,0.996,0.0,0.665
AIUPred,DP04052,0.49,0.0,0.0,0.0,0.0,1.0,0.01,0.021,-0.021,-0.015,-0.01,0.99,0.0,0.979,0.0,0.665
AIUPred,DP04055,0.499,0.0,0.0,0.0,0.0,1.0,0.028,0.003,-0.003,-0.009,-0.028,0.972,0.0,0.997,0.0,0.665
AIUPred,DP04056,0.505,0.01,0.048,0.02,0.012,0.99,0.267,0.0,0.01,0.087,0.733,0.733,1.0,1.0,0.01,0.665
AIUPred,DP04057,0.914,0.595,0.671,0.746,0.84,0.083,0.015,0.088,0.829,0.713,0.614,0.985,0.629,0.912,0.917,0.665
AIUPred,DP04058,0.989,0.846,0.873,0.917,0.965,0.0,0.0,0.023,0.977,0.909,0.846,1.0,0.846,0.977,1.0,0.665
AIUPred,DP04059,0.498,0.0,0.0,0.0,0.0,1.0,0.052,0.003,-0.003,-0.013,-0.052,0.948,0.0,0.997,0.0,0.665
AIUPred,DP04060,0.458,0.0,0.0,0.0,0.0,1.0,0.067,0.085,-0.085,-0.075,-0.067,0.933,0.0,0.915,0.0,0.665
AIUPred,DP04062,0.968,0.163,0.196,0.28,0.493,0.0,0.0,0.063,0.937,0.391,0.163,1.0,0.163,0.937,1.0,0.665
AIUPred,DP04063,0.557,0.114,0.391,0.205,0.139,0.886,0.114,0.0,0.114,0.318,0.886,0.886,1.0,1.0,0.114,0.665
AIUPred,DP04064,0.067,0.067,0.264,0.126,0.082,0.933,1.0,,,0.0,0.0,0.0,1.0,,0.067,0.665
AIUPred,DP04065,0.747,0.494,0.83,0.661,0.55,0.506,0.094,0.0,0.494,0.669,0.906,0.906,1.0,1.0,0.494,0.665
AIUPred,DP04066,0.483,0.0,0.0,0.0,0.0,1.0,0.037,0.033,-0.033,-0.035,-0.037,0.963,0.0,0.967,0.0,0.665
AIUPred,DP04068,0.909,0.634,0.684,0.776,0.896,0.0,0.0,0.183,0.817,0.72,0.634,1.0,0.634,0.817,1.0,0.665
AIUPred,DP04072,0.9,0.9,0.978,0.947,0.918,0.1,1.0,,,0.0,0.0,0.0,1.0,,0.9,0.665
AIUPred,DP04084,0.457,0.0,0.0,0.0,0.0,1.0,0.063,0.086,-0.086,-0.074,-0.063,0.937,0.0,0.914,0.0,0.665
AIUPred,DP04087,0.577,0.044,0.063,0.086,0.136,0.778,0.014,0.069,0.153,0.077,0.039,0.986,0.053,0.931,0.222,0.665
AIUPred,DP04089,0.478,0.0,0.0,0.0,0.0,1.0,0.067,0.044,-0.044,-0.054,-0.067,0.933,0.0,0.956,0.0,0.665
AIUPred,DP04090,0.498,0.0,0.0,0.0,0.0,1.0,0.104,0.004,-0.004,-0.02,-0.104,0.896,0.0,0.996,0.0,0.665
AIUPred,DP04091,0.484,0.0,0.0,0.0,0.0,1.0,0.071,0.032,-0.032,-0.048,-0.071,0.929,0.0,0.968,0.0,0.665
AIUPred,DP04092,0.509,0.018,0.084,0.035,0.022,0.982,0.127,0.0,0.018,0.125,0.873,0.873,1.0,1.0,0.018,0.665
AIUPred,DP04096,0.803,0.153,0.185,0.266,0.47,0.037,0.004,0.357,0.606,0.302,0.15,0.996,0.154,0.643,0.963,0.665
AIUPred,DP04097,0.897,0.794,0.951,0.885,0.828,0.206,0.28,0.0,0.794,0.756,0.72,0.72,1.0,1.0,0.794,0.665
AIUPred,DP04102,0.884,0.545,0.66,0.706,0.76,0.2,0.014,0.032,0.768,0.689,0.618,0.986,0.632,0.968,0.8,0.665
AIUPred,DP04103,0.855,0.609,0.769,0.757,0.745,0.263,0.033,0.026,0.711,0.727,0.745,0.967,0.778,0.974,0.737,0.665
AIUPred,DP04110,0.931,0.605,0.657,0.754,0.885,0.0,0.0,0.138,0.862,0.722,0.605,1.0,0.605,0.862,1.0,0.665
AIUPred,DP04118,0.658,0.344,0.534,0.511,0.491,0.522,0.205,0.162,0.316,0.33,0.345,0.795,0.55,0.838,0.478,0.665
AIUPred,DP04122,0.975,0.625,0.676,0.769,0.893,0.0,0.0,0.05,0.95,0.771,0.625,1.0,0.625,0.95,1.0,0.665
AIUPred,DP04125,0.929,0.857,0.968,0.923,0.882,0.143,0.044,0.0,0.857,0.905,0.956,0.956,1.0,1.0,0.857,0.665
AIUPred,DP04126,0.497,0.0,0.0,0.0,0.0,1.0,0.017,0.006,-0.006,-0.01,-0.017,0.983,0.0,0.994,0.0,0.665
AIUPred,DP04127,0.549,0.098,0.352,0.179,0.12,0.902,0.325,0.0,0.098,0.258,0.675,0.675,1.0,1.0,0.098,0.665
AIUPred,DP04128,0.023,0.023,0.105,0.045,0.029,0.977,1.0,,,0.0,0.0,0.0,1.0,,0.023,0.665
AIUPred,DP04130,0.84,0.68,0.914,0.81,0.726,0.32,0.088,0.0,0.68,0.788,0.912,0.912,1.0,1.0,0.68,0.665
AIUPred,DP04131,0.653,0.225,0.327,0.367,0.419,0.538,0.086,0.155,0.307,0.259,0.219,0.914,0.305,0.845,0.462,0.665
AIUPred,DP04132,0.508,0.016,0.075,0.031,0.02,0.984,0.323,0.0,0.016,0.105,0.677,0.677,1.0,1.0,0.016,0.665
AIUPred,DP04133,0.645,0.328,0.542,0.494,0.453,0.57,0.23,0.141,0.289,0.318,0.35,0.77,0.58,0.859,0.43,0.665
AIUPred,DP04134,0.708,0.708,0.924,0.829,0.752,0.292,1.0,,,0.0,0.0,0.0,1.0,,0.708,0.665
AIUPred,DP04139,0.952,0.961,0.972,0.98,0.988,0.006,0.017,0.09,0.904,0.927,0.95,0.983,0.967,0.91,0.994,0.665
AIUPred,DP04140,0.634,0.19,0.294,0.32,0.351,0.625,0.071,0.107,0.268,0.236,0.208,0.929,0.279,0.893,0.375,0.665
AIUPred,DP04141,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04142,0.995,0.94,0.951,0.969,0.987,0.0,0.0,0.01,0.99,0.965,0.94,1.0,0.94,0.99,1.0,0.665
AIUPred,DP04144,0.633,0.26,0.531,0.413,0.338,0.698,0.141,0.036,0.266,0.37,0.514,0.859,0.655,0.964,0.302,0.665
AIUPred,DP04145,0.637,0.264,0.533,0.417,0.342,0.694,0.129,0.033,0.273,0.379,0.526,0.871,0.655,0.967,0.306,0.665
AIUPred,DP04148,0.802,0.802,0.953,0.89,0.835,0.198,1.0,,,0.0,0.0,0.0,1.0,,0.802,0.665
AIUPred,DP04149,0.785,0.566,0.842,0.723,0.633,0.415,0.157,0.015,0.57,0.671,0.789,0.843,0.946,0.985,0.585,0.665
AIUPred,DP04151,0.355,0.355,0.733,0.524,0.408,0.645,1.0,,,0.0,0.0,0.0,1.0,,0.355,0.665
AIUPred,DP04152,0.825,0.658,0.892,0.794,0.715,0.329,0.262,0.02,0.651,0.68,0.71,0.738,0.972,0.98,0.671,0.665
AIUPred,DP04153,0.612,0.612,0.887,0.759,0.663,0.388,1.0,,,0.0,0.0,0.0,1.0,,0.612,0.665
AIUPred,DP04154,0.561,0.561,0.865,0.719,0.615,0.439,1.0,,,0.0,0.0,0.0,1.0,,0.561,0.665
AIUPred,DP04155,0.919,0.61,0.677,0.758,0.861,0.053,0.012,0.11,0.837,0.721,0.62,0.988,0.632,0.89,0.947,0.665
AIUPred,DP04156,0.839,0.541,0.597,0.701,0.85,0.01,0.005,0.311,0.679,0.604,0.538,0.995,0.543,0.689,0.99,0.665
AIUPred,DP04157,0.417,0.0,0.0,0.0,0.0,1.0,0.083,0.167,-0.167,-0.117,-0.083,0.917,0.0,0.833,0.0,0.665
AIUPred,DP04158,0.426,0.0,0.0,0.0,0.0,1.0,0.096,0.149,-0.149,-0.12,-0.096,0.904,0.0,0.851,0.0,0.665
AIUPred,DP04159,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04160,0.925,0.85,0.966,0.919,0.876,0.15,0.036,0.0,0.85,0.905,0.964,0.964,1.0,1.0,0.85,0.665
AIUPred,DP04161,0.928,0.928,0.985,0.963,0.942,0.072,1.0,,,0.0,0.0,0.0,1.0,,0.928,0.665
AIUPred,DP04163,0.044,0.044,0.187,0.084,0.054,0.956,1.0,,,0.0,0.0,0.0,1.0,,0.044,0.665
AIUPred,DP04164,0.94,0.966,0.973,0.983,0.993,0.0,0.0,0.12,0.88,0.922,0.966,1.0,0.966,0.88,1.0,0.665
AIUPred,DP04165,0.05,0.05,0.208,0.095,0.062,0.95,1.0,,,0.0,0.0,0.0,1.0,,0.05,0.665
AIUPred,DP04166,0.492,0.0,0.0,0.0,0.0,1.0,0.038,0.017,-0.017,-0.025,-0.038,0.962,0.0,0.983,0.0,0.665
AIUPred,DP04167,0.791,0.582,0.874,0.736,0.635,0.418,0.202,0.0,0.582,0.681,0.798,0.798,1.0,1.0,0.582,0.665
AIUPred,DP04169,0.719,0.168,0.207,0.288,0.473,0.171,0.027,0.391,0.438,0.254,0.147,0.973,0.174,0.609,0.829,0.665
AIUPred,DP04170,0.536,0.071,0.276,0.133,0.087,0.929,0.092,0.0,0.071,0.255,0.908,0.908,1.0,1.0,0.071,0.665
AIUPred,DP04171,0.754,0.754,0.939,0.86,0.793,0.246,1.0,,,0.0,0.0,0.0,1.0,,0.754,0.665
AIUPred,DP04172,0.713,0.427,0.788,0.598,0.482,0.573,0.389,0.0,0.427,0.511,0.611,0.611,1.0,1.0,0.427,0.665
AIUPred,DP04173,0.905,0.806,0.929,0.893,0.859,0.162,0.106,0.028,0.81,0.829,0.849,0.894,0.955,0.972,0.838,0.665
AIUPred,DP04174,0.904,0.803,0.944,0.89,0.842,0.187,0.071,0.005,0.808,0.859,0.913,0.929,0.984,0.995,0.813,0.665
AIUPred,DP04175,0.729,0.455,0.758,0.625,0.532,0.516,0.174,0.025,0.459,0.571,0.709,0.826,0.883,0.975,0.484,0.665
AIUPred,DP04176,0.491,0.0,0.0,0.0,0.0,1.0,0.097,0.019,-0.019,-0.043,-0.097,0.903,0.0,0.981,0.0,0.665
AIUPred,DP04177,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04178,0.862,0.649,0.812,0.788,0.765,0.25,0.043,0.027,0.723,0.754,0.786,0.957,0.829,0.973,0.75,0.665
AIUPred,DP04179,0.783,0.468,0.633,0.637,0.641,0.356,0.073,0.078,0.566,0.562,0.557,0.927,0.63,0.922,0.644,0.665
AIUPred,DP04180,0.841,0.685,0.818,0.813,0.808,0.196,0.136,0.123,0.681,0.684,0.686,0.864,0.822,0.877,0.804,0.665
AIUPred,DP04182,0.928,0.842,0.892,0.914,0.938,0.045,0.036,0.1,0.855,0.848,0.841,0.964,0.877,0.9,0.955,0.665
AIUPred,DP04183,0.857,0.714,0.926,0.833,0.757,0.286,0.074,0.0,0.714,0.813,0.926,0.926,1.0,1.0,0.714,0.665
AIUPred,DP04184,0.494,0.0,0.0,0.0,0.0,1.0,0.278,0.013,-0.013,-0.059,-0.278,0.722,0.0,0.987,0.0,0.665
AIUPred,DP04185,0.389,0.017,0.043,0.033,0.027,0.976,0.421,0.247,-0.223,-0.286,-0.368,0.579,0.053,0.753,0.024,0.665
AIUPred,DP04186,0.48,0.0,0.0,0.0,0.0,1.0,0.586,0.04,-0.04,-0.153,-0.586,0.414,0.0,0.96,0.0,0.665
AIUPred,DP04187,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04188,0.488,0.0,0.0,0.0,0.0,1.0,0.057,0.023,-0.023,-0.037,-0.057,0.943,0.0,0.977,0.0,0.665
AIUPred,DP04189,0.482,0.0,0.0,0.0,0.0,1.0,0.106,0.036,-0.036,-0.062,-0.106,0.894,0.0,0.964,0.0,0.665
AIUPred,DP04190,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04191,0.015,0.015,0.071,0.03,0.019,0.985,1.0,,,0.0,0.0,0.0,1.0,,0.015,0.665
AIUPred,DP04192,0.062,0.062,0.248,0.117,0.076,0.938,1.0,,,0.0,0.0,0.0,1.0,,0.062,0.665
AIUPred,DP04193,0.324,0.324,0.706,0.489,0.375,0.676,1.0,,,0.0,0.0,0.0,1.0,,0.324,0.665
AIUPred,DP04195,0.411,0.0,0.0,0.0,0.0,1.0,0.431,0.178,-0.178,-0.277,-0.431,0.569,0.0,0.822,0.0,0.665
AIUPred,DP04196,0.862,0.356,0.409,0.525,0.734,0.0,0.0,0.276,0.724,0.508,0.356,1.0,0.356,0.724,1.0,0.665
AIUPred,DP04197,0.99,0.98,0.996,0.99,0.984,0.02,0.11,0.0,0.98,0.934,0.89,0.89,1.0,1.0,0.98,0.665
AIUPred,DP04198,0.493,0.0,0.0,0.0,0.0,1.0,0.032,0.013,-0.013,-0.021,-0.032,0.968,0.0,0.987,0.0,0.665
AIUPred,DP04199,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04200,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04201,0.685,0.37,0.746,0.54,0.423,0.63,0.378,0.0,0.37,0.48,0.622,0.622,1.0,1.0,0.37,0.665
AIUPred,DP04202,0.536,0.161,0.193,0.277,0.49,0.0,0.0,0.929,0.071,0.107,0.161,1.0,0.161,0.071,1.0,0.665
AIUPred,DP04203,0.924,0.435,0.49,0.606,0.794,0.0,0.0,0.153,0.847,0.607,0.435,1.0,0.435,0.847,1.0,0.665
AIUPred,DP04208,0.68,0.261,0.306,0.414,0.638,0.0,0.0,0.639,0.361,0.307,0.261,1.0,0.261,0.361,1.0,0.665
AIUPred,DP04210,0.96,0.466,0.522,0.636,0.814,0.0,0.0,0.08,0.92,0.654,0.466,1.0,0.466,0.92,1.0,0.665
AIUPred,DP04211,0.777,0.551,0.716,0.71,0.705,0.299,0.158,0.146,0.555,0.558,0.562,0.842,0.72,0.854,0.701,0.665
AIUPred,DP04214,0.494,0.0,0.0,0.0,0.0,1.0,0.252,0.012,-0.012,-0.055,-0.252,0.748,0.0,0.988,0.0,0.665
AIUPred,DP04215,0.7,0.4,0.769,0.571,0.455,0.6,0.15,0.0,0.4,0.583,0.85,0.85,1.0,1.0,0.4,0.665
AIUPred,DP04216,0.487,0.096,0.265,0.174,0.13,0.889,0.466,0.138,-0.027,-0.04,-0.06,0.534,0.406,0.862,0.111,0.665
AIUPred,DP04217,0.907,0.907,0.98,0.951,0.924,0.093,1.0,,,0.0,0.0,0.0,1.0,,0.907,0.665
AIUPred,DP04218,0.601,0.309,0.662,0.472,0.366,0.681,0.73,0.118,0.201,0.188,0.175,0.27,0.905,0.882,0.319,0.665
AIUPred,DP04219,0.821,0.603,0.811,0.752,0.701,0.329,0.082,0.03,0.641,0.704,0.773,0.918,0.855,0.97,0.671,0.665
AIUPred,DP04220,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04221,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04225,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04226,0.55,0.1,0.357,0.182,0.122,0.9,0.091,0.0,0.1,0.302,0.909,0.909,1.0,1.0,0.1,0.665
AIUPred,DP04227,0.78,0.561,0.865,0.719,0.615,0.439,0.127,0.0,0.561,0.7,0.873,0.873,1.0,1.0,0.561,0.665
AIUPred,DP04228,0.496,0.0,0.0,0.0,0.0,1.0,0.141,0.009,-0.009,-0.035,-0.141,0.859,0.0,0.991,0.0,0.665
AIUPred,DP04229,0.771,0.512,0.769,0.677,0.604,0.436,0.085,0.021,0.543,0.643,0.761,0.915,0.846,0.979,0.564,0.665
AIUPred,DP04230,0.493,0.0,0.0,0.0,0.0,1.0,0.22,0.014,-0.014,-0.055,-0.22,0.78,0.0,0.986,0.0,0.665
AIUPred,DP04231,0.473,0.0,0.0,0.0,0.0,1.0,0.161,0.055,-0.055,-0.094,-0.161,0.839,0.0,0.945,0.0,0.665
AIUPred,DP04232,0.569,0.554,0.608,0.713,0.861,0.0,0.0,0.862,0.138,0.276,0.554,1.0,0.554,0.138,1.0,0.665
AIUPred,DP04233,0.769,0.538,0.853,0.7,0.593,0.462,0.059,0.0,0.538,0.712,0.941,0.941,1.0,1.0,0.538,0.665
AIUPred,DP04234,0.938,0.875,0.972,0.933,0.897,0.125,0.043,0.0,0.875,0.915,0.957,0.957,1.0,1.0,0.875,0.665
AIUPred,DP04235,0.458,0.458,0.809,0.628,0.514,0.542,1.0,,,0.0,0.0,0.0,1.0,,0.458,0.665
AIUPred,DP04236,0.481,0.0,0.0,0.0,0.0,1.0,0.052,0.038,-0.038,-0.044,-0.052,0.948,0.0,0.962,0.0,0.665
AIUPred,DP04237,0.333,0.0,0.0,0.0,0.0,1.0,0.276,0.333,-0.333,-0.303,-0.276,0.724,0.0,0.667,0.0,0.665
AIUPred,DP04239,0.474,0.0,0.0,0.0,0.0,1.0,0.097,0.051,-0.051,-0.071,-0.097,0.903,0.0,0.949,0.0,0.665
AIUPred,DP04240,0.727,0.727,0.93,0.842,0.769,0.273,1.0,,,0.0,0.0,0.0,1.0,,0.727,0.665
AIUPred,DP04241,0.867,0.867,0.97,0.929,0.891,0.133,1.0,,,0.0,0.0,0.0,1.0,,0.867,0.665
AIUPred,DP04242,0.821,0.66,0.766,0.795,0.827,0.15,0.12,0.207,0.643,0.635,0.627,0.88,0.747,0.793,0.85,0.665
AIUPred,DP04243,0.033,0.033,0.146,0.064,0.041,0.967,1.0,,,0.0,0.0,0.0,1.0,,0.033,0.665
AIUPred,DP04244,0.349,0.349,0.728,0.517,0.401,0.651,1.0,,,0.0,0.0,0.0,1.0,,0.349,0.665
AIUPred,DP04246,0.932,0.932,0.986,0.965,0.945,0.068,1.0,,,0.0,0.0,0.0,1.0,,0.932,0.665
AIUPred,DP04247,0.822,0.615,0.834,0.762,0.702,0.333,0.085,0.023,0.644,0.719,0.804,0.915,0.889,0.977,0.667,0.665
AIUPred,DP04248,0.923,0.75,0.842,0.857,0.872,0.118,0.025,0.037,0.845,0.827,0.808,0.975,0.833,0.963,0.882,0.665
AIUPred,DP04249,0.489,0.014,0.055,0.028,0.018,0.985,0.344,0.038,-0.023,-0.064,-0.177,0.656,0.167,0.962,0.015,0.665
AIUPred,DP04250,0.486,0.0,0.0,0.0,0.0,1.0,0.077,0.029,-0.029,-0.047,-0.077,0.923,0.0,0.971,0.0,0.665
AIUPred,DP04251,0.957,0.772,0.809,0.871,0.944,0.0,0.0,0.085,0.915,0.84,0.772,1.0,0.772,0.915,1.0,0.665
AIUPred,DP04252,0.962,0.688,0.734,0.815,0.917,0.0,0.0,0.076,0.924,0.797,0.688,1.0,0.688,0.924,1.0,0.665
AIUPred,DP04253,0.948,0.923,0.937,0.96,0.984,0.0,0.0,0.103,0.897,0.91,0.923,1.0,0.923,0.897,1.0,0.665
AIUPred,DP04255,0.929,0.707,0.751,0.828,0.923,0.0,0.0,0.142,0.858,0.779,0.707,1.0,0.707,0.858,1.0,0.665
AIUPred,DP04256,0.36,0.0,0.0,0.0,0.0,1.0,0.294,0.28,-0.28,-0.287,-0.294,0.706,0.0,0.72,0.0,0.665
AIUPred,DP04257,0.681,0.356,0.612,0.525,0.459,0.576,0.166,0.062,0.362,0.435,0.523,0.834,0.689,0.938,0.424,0.665
AIUPred,DP04258,0.672,0.426,0.654,0.597,0.55,0.478,0.315,0.178,0.344,0.363,0.383,0.685,0.698,0.822,0.522,0.665
AIUPred,DP04259,0.991,0.947,0.957,0.973,0.989,0.0,0.0,0.018,0.982,0.964,0.947,1.0,0.947,0.982,1.0,0.665
AIUPred,DP04260,0.042,0.042,0.18,0.081,0.052,0.958,1.0,,,0.0,0.0,0.0,1.0,,0.042,0.665
AIUPred,DP04261,0.624,0.281,0.622,0.438,0.339,0.706,0.417,0.045,0.249,0.333,0.445,0.583,0.862,0.955,0.294,0.665
AIUPred,DP04262,0.832,0.337,0.389,0.504,0.718,0.0,0.0,0.335,0.665,0.474,0.337,1.0,0.337,0.665,1.0,0.665
AIUPred,DP04263,0.27,0.337,0.603,0.504,0.433,0.604,0.954,0.857,-0.461,-0.346,-0.26,0.046,0.694,0.143,0.396,0.665
AIUPred,DP04264,0.488,0.488,0.827,0.656,0.544,0.512,1.0,,,0.0,0.0,0.0,1.0,,0.488,0.665
AIUPred,DP04267,0.883,0.532,0.587,0.695,0.85,0.0,0.0,0.234,0.766,0.639,0.532,1.0,0.532,0.766,1.0,0.665
AIUPred,DP04268,0.79,0.581,0.874,0.735,0.634,0.419,0.366,0.0,0.581,0.607,0.634,0.634,1.0,1.0,0.581,0.665
AIUPred,DP04270,0.982,0.982,0.996,0.991,0.986,0.018,1.0,,,0.0,0.0,0.0,1.0,,0.982,0.665
AIUPred,DP04271,0.255,0.255,0.631,0.406,0.3,0.745,1.0,,,0.0,0.0,0.0,1.0,,0.255,0.665
AIUPred,DP04273,0.827,0.827,0.96,0.905,0.857,0.173,1.0,,,0.0,0.0,0.0,1.0,,0.827,0.665
AIUPred,DP04274,0.588,0.226,0.459,0.369,0.308,0.722,0.266,0.103,0.175,0.222,0.283,0.734,0.549,0.897,0.278,0.665
AIUPred,DP04275,0.805,0.186,0.226,0.313,0.508,0.133,0.012,0.257,0.61,0.33,0.179,0.988,0.191,0.743,0.867,0.665
AIUPred,DP04276,0.786,0.568,0.86,0.725,0.626,0.426,0.076,0.002,0.572,0.72,0.906,0.924,0.982,0.998,0.574,0.665
AIUPred,DP04277,0.928,0.714,0.806,0.833,0.862,0.118,0.013,0.026,0.856,0.816,0.776,0.987,0.789,0.974,0.882,0.665
AIUPred,DP04278,0.982,0.969,0.975,0.984,0.994,0.0,0.0,0.035,0.965,0.967,0.969,1.0,0.969,0.965,1.0,0.665
AIUPred,DP04279,0.694,0.694,0.919,0.819,0.739,0.306,1.0,,,0.0,0.0,0.0,1.0,,0.694,0.665
AIUPred,DP04280,0.766,0.766,0.942,0.867,0.804,0.234,1.0,,,0.0,0.0,0.0,1.0,,0.766,0.665
AIUPred,DP04281,0.964,0.844,0.871,0.915,0.964,0.0,0.0,0.071,0.929,0.886,0.844,1.0,0.844,0.929,1.0,0.665
AIUPred,DP04283,0.533,0.067,0.264,0.126,0.082,0.933,0.061,0.0,0.067,0.25,0.939,0.939,1.0,1.0,0.067,0.665
AIUPred,DP04284,0.78,0.514,0.76,0.679,0.613,0.424,0.05,0.015,0.561,0.66,0.776,0.95,0.826,0.985,0.576,0.665
AIUPred,DP04285,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04286,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04287,0.74,0.368,0.493,0.539,0.593,0.364,0.085,0.157,0.479,0.428,0.382,0.915,0.467,0.843,0.636,0.665
AIUPred,DP04288,0.958,0.426,0.481,0.597,0.788,0.0,0.0,0.084,0.916,0.625,0.426,1.0,0.426,0.916,1.0,0.665
AIUPred,DP04290,0.986,0.973,0.994,0.986,0.978,0.027,0.051,0.0,0.973,0.961,0.949,0.949,1.0,1.0,0.973,0.665
AIUPred,DP04294,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04295,0.97,0.941,0.988,0.97,0.952,0.059,0.043,0.0,0.941,0.949,0.957,0.957,1.0,1.0,0.941,0.665
AIUPred,DP04296,0.6,0.2,0.556,0.333,0.238,0.8,0.258,0.0,0.2,0.385,0.742,0.742,1.0,1.0,0.2,0.665
AIUPred,DP04297,0.5,0.835,0.863,0.91,0.962,0.0,1.0,1.0,0.0,0.0,-0.165,0.0,0.835,0.0,1.0,0.665
AIUPred,DP04298,0.868,0.736,0.933,0.848,0.777,0.264,0.166,0.0,0.736,0.783,0.834,0.834,1.0,1.0,0.736,0.665
AIUPred,DP04299,0.591,0.17,0.4,0.291,0.229,0.8,0.078,0.018,0.182,0.288,0.455,0.922,0.533,0.982,0.2,0.665
AIUPred,DP04300,0.915,0.83,0.957,0.907,0.862,0.166,0.113,0.004,0.83,0.855,0.88,0.887,0.993,0.996,0.834,0.665
AIUPred,DP04301,0.649,0.349,0.718,0.518,0.405,0.646,0.757,0.056,0.298,0.25,0.21,0.243,0.967,0.944,0.354,0.665
AIUPred,DP04302,0.907,0.333,0.384,0.5,0.714,0.0,0.0,0.186,0.814,0.521,0.333,1.0,0.333,0.814,1.0,0.665
AIUPred,DP04306,0.846,0.687,0.908,0.814,0.738,0.305,0.075,0.003,0.692,0.792,0.908,0.925,0.983,0.997,0.695,0.665
AIUPred,DP04308,0.755,0.755,0.939,0.86,0.794,0.245,1.0,,,0.0,0.0,0.0,1.0,,0.755,0.665
AIUPred,DP04309,0.845,0.833,0.862,0.909,0.961,0.0,0.0,0.311,0.689,0.758,0.833,1.0,0.833,0.689,1.0,0.665
AIUPred,DP04324,0.932,0.932,0.986,0.965,0.945,0.068,1.0,,,0.0,0.0,0.0,1.0,,0.932,0.665
AIUPred,DP04328,0.776,0.599,0.842,0.75,0.676,0.366,0.365,0.083,0.551,0.552,0.552,0.635,0.917,0.917,0.634,0.665
AIUPred,DP04337,0.664,0.342,0.504,0.51,0.516,0.48,0.18,0.193,0.327,0.323,0.32,0.82,0.5,0.807,0.52,0.665
AIUPred,DP04340,0.851,0.766,0.91,0.867,0.827,0.197,0.31,0.101,0.702,0.666,0.632,0.69,0.942,0.899,0.803,0.665
AIUPred,DP04341,0.74,0.74,0.934,0.851,0.781,0.26,1.0,,,0.0,0.0,0.0,1.0,,0.74,0.665
AIUPred,DP04343,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04344,0.905,0.81,0.955,0.895,0.842,0.19,0.033,0.0,0.81,0.885,0.967,0.967,1.0,1.0,0.81,0.665
AIUPred,DP04347,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04348,0.978,0.978,0.996,0.989,0.982,0.022,1.0,,,0.0,0.0,0.0,1.0,,0.978,0.665
AIUPred,DP04349,0.696,0.696,0.92,0.821,0.741,0.304,1.0,,,0.0,0.0,0.0,1.0,,0.696,0.665
AIUPred,DP04352,0.759,0.518,0.843,0.682,0.573,0.482,0.368,0.0,0.518,0.572,0.632,0.632,1.0,1.0,0.518,0.665
AIUPred,DP04368,0.94,0.88,0.973,0.936,0.902,0.12,0.017,0.0,0.88,0.93,0.983,0.983,1.0,1.0,0.88,0.665
AIUPred,DP04369,0.499,0.0,0.0,0.0,0.0,1.0,0.019,0.002,-0.002,-0.006,-0.019,0.981,0.0,0.998,0.0,0.665
AIUPred,DP04370,0.494,0.0,0.0,0.0,0.0,1.0,0.163,0.013,-0.013,-0.046,-0.163,0.837,0.0,0.987,0.0,0.665
AIUPred,DP04371,0.481,0.0,0.0,0.0,0.0,1.0,0.118,0.038,-0.038,-0.067,-0.118,0.882,0.0,0.962,0.0,0.665
